# Reference library (divisor): control
# Comparison library (numerator): apigennin
Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigennin_r1 raw countings	apigennin_r2 raw countings	control_r1 raw countings	control_r2 raw countings	salt_r1 raw countings	salt_r2 raw countings	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sense	NC_020059.1	Protein Homology	CDS	43800	44531	.	-	0	ID=cds-WP_197923095.1;Parent=gene-RTCIAT899_RS00200;Dbxref=GenBank:WP_197923095.1;Name=WP_197923095.1;Ontology_term=GO:0000160,GO:0006355,GO:0000156,GO:0003677;gbkey=CDS;go_function=phosphorelay response regulator activity|0000156||IEA,DNA binding|0003677||IEA;go_process=phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003531999.1;locus_tag=RTCIAT899_RS00200;product=response regulator transcription factor;protein_id=WP_197923095.1;transl_table=11	1.0	14.0	1.0	14.0	1.0	2.0	4.08862015185125	0.119247325067602	1.07528441790684	0.110898403326378	0.911696911754302	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	44882	46492	.	+	0	ID=cds-WP_015338206.1;Parent=gene-RTCIAT899_RS00205;Dbxref=GenBank:WP_015338206.1;Name=WP_015338206.1;Ontology_term=GO:0006094,GO:0004612;gbkey=CDS;go_function=phosphoenolpyruvate carboxykinase (ATP) activity|0004612||IEA;go_process=gluconeogenesis|0006094||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012650659.1;locus_tag=RTCIAT899_RS00205;product=phosphoenolpyruvate carboxykinase;protein_id=WP_015338206.1;transl_table=11	1.5999999999999999	18.2	2.6	23.5	1.7999999999999998	1.2	5.0401663669602	-0.229099476240062	0.958433018490229	-0.239035458733414	0.811078087484574	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	46611	47045	.	+	0	ID=cds-WP_015338207.1;Parent=gene-RTCIAT899_RS00210;Dbxref=GenBank:WP_015338207.1;Name=WP_015338207.1;Ontology_term=GO:0006415,GO:0003747;gbkey=CDS;gene=arfB;go_function=translation release factor activity|0003747||IEA;go_process=translational termination|0006415||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018859433.1;locus_tag=RTCIAT899_RS00210;product=alternative ribosome rescue aminoacyl-tRNA hydrolase ArfB;protein_id=WP_015338207.1;transl_table=11	2.590909090909091	13.0	1.0	11.5	1.0	0	2.66672838775997	0.354654412223907	1.12437318769276	0.315424110167253	0.752439663194869	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	47332	47940	.	+	0	ID=cds-WP_015338208.1;Parent=gene-RTCIAT899_RS00215;Dbxref=GenBank:WP_015338208.1;Name=WP_015338208.1;Ontology_term=GO:0003676,GO:0008198,GO:0016706;gbkey=CDS;go_function=nucleic acid binding|0003676||IEA,ferrous iron binding|0008198||IEA,2-oxoglutarate-dependent dioxygenase activity|0016706||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338208.1;locus_tag=RTCIAT899_RS00215;product=alpha-ketoglutarate-dependent dioxygenase AlkB family protein;protein_id=WP_015338208.1;transl_table=11	8.0	12.0	7.0	13.0	1.1666666666666667	2.0	5.66218351173221	0.0375249286980653	0.835171631069499	0.0449307990143437	0.964162467563323	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	47944	48939	.	-	0	ID=cds-WP_015338209.1;Parent=gene-RTCIAT899_RS00220;Dbxref=GenBank:WP_015338209.1;Name=WP_015338209.1;Ontology_term=GO:0015937,GO:0004594;gbkey=CDS;gene=coaA;go_function=pantothenate kinase activity|0004594||IEA;go_process=coenzyme A biosynthetic process|0015937||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004127551.1;locus_tag=RTCIAT899_RS00220;product=type I pantothenate kinase;protein_id=WP_015338209.1;transl_table=11	5.5	15.583333333333332	3.333333333333333	30.0	0.07142857142857142	0	4.62863956864001	-0.250041321900061	0.975416427974159	-0.256343152246647	0.797685879421337	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	48947	49261	.	-	0	ID=cds-WP_015338210.1;Parent=gene-RTCIAT899_RS00225;Dbxref=GenBank:WP_015338210.1;Name=WP_015338210.1;Ontology_term=GO:0000105,GO:0004636;gbkey=CDS;go_function=phosphoribosyl-ATP diphosphatase activity|0004636||IEA;go_process=L-histidine biosynthetic process|0000105||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007698556.1;locus_tag=RTCIAT899_RS00225;product=phosphoribosyl-ATP diphosphatase;protein_id=WP_015338210.1;transl_table=11	4.5	2.5	0.5	6.0	1.0	0.5	1.31296343669907	0.251941892347264	1.13329361846306	0.222309460004673	0.82407298833478	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	49276	50064	.	-	0	ID=cds-WP_015338211.1;Parent=gene-RTCIAT899_RS00230;Dbxref=GenBank:WP_015338211.1;Name=WP_015338211.1;Ontology_term=GO:0000105,GO:0000107;gbkey=CDS;gene=hisF;go_function=imidazoleglycerol-phosphate synthase activity|0000107||IEA;go_process=L-histidine biosynthetic process|0000105||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010968318.1;locus_tag=RTCIAT899_RS00230;product=imidazole glycerol phosphate synthase subunit HisF;protein_id=WP_015338211.1;transl_table=11	6.037037037037037	7.0	5.0	10.5	0.5909090909090909	2.5	4.47900858180724	-0.0943352348431321	0.93378869077008	-0.101024177927594	0.919531267149759	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	50061	50804	.	-	0	ID=cds-WP_015338212.1;Parent=gene-RTCIAT899_RS00235;Dbxref=GenBank:WP_015338212.1;Name=WP_015338212.1;Ontology_term=GO:0000105,GO:0003949;gbkey=CDS;gene=hisA;go_function=1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity|0003949||IEA;go_process=L-histidine biosynthetic process|0000105||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007698549.1;locus_tag=RTCIAT899_RS00235;product=1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase;protein_id=WP_015338212.1;transl_table=11	0.25	4.5	2.0	8.0	1.0	0	1.41321829283932	-0.565924573178169	1.14430624766352	-0.49455691982255	0.620912918166566	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	50830	51480	.	-	0	ID=cds-WP_015338213.1;Parent=gene-RTCIAT899_RS00240;Dbxref=GenBank:WP_015338213.1;Name=WP_015338213.1;Ontology_term=GO:0000105,GO:0000107;gbkey=CDS;gene=hisH;go_function=imidazoleglycerol-phosphate synthase activity|0000107||IEA;go_process=L-histidine biosynthetic process|0000105||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017989887.1;locus_tag=RTCIAT899_RS00240;product=imidazole glycerol phosphate synthase subunit HisH;protein_id=WP_015338213.1;transl_table=11	23.904761904761905	11.5	20.75	14.5	2.0	1.0	9.403486938028	-0.0202627836635317	0.806542961725953	-0.0251230059960732	0.979956849840867	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	51483	51980	.	-	0	ID=cds-WP_041677139.1;Parent=gene-RTCIAT899_RS00245;Dbxref=GenBank:WP_041677139.1;Name=WP_041677139.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004127565.1;locus_tag=RTCIAT899_RS00245;product=DUF2628 domain-containing protein;protein_id=WP_041677139.1;transl_table=11	0.5	6.0	0	10.0	1.0	0	1.41216285078196	-0.161563820936993	1.07421037223539	-0.150402402651154	0.880447145792306	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	52004	52612	.	-	0	ID=cds-WP_015338215.1;Parent=gene-RTCIAT899_RS00250;Dbxref=GenBank:WP_015338215.1;Name=WP_015338215.1;Ontology_term=GO:0000105,GO:0004424;gbkey=CDS;gene=hisB;go_function=imidazoleglycerol-phosphate dehydratase activity|0004424||IEA;go_process=L-histidine biosynthetic process|0000105||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010968320.1;locus_tag=RTCIAT899_RS00250;product=imidazoleglycerol-phosphate dehydratase HisB;protein_id=WP_015338215.1;transl_table=11	2.0	11.0	0	15.23125	0	0	2.2066731147574	0.070641321097125	1.15556402313994	0.061131464533809	0.951254510928398	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	52825	53352	.	+	0	ID=cds-WP_015338216.1;Parent=gene-RTCIAT899_RS00255;Dbxref=GenBank:WP_015338216.1;Name=WP_015338216.1;Ontology_term=GO:0051603,GO:0004298,GO:0009376;gbkey=CDS;gene=hslV;go_component=HslUV protease complex|0009376||IEA;go_function=threonine-type endopeptidase activity|0004298||IEA;go_process=proteolysis involved in protein catabolic process|0051603||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338216.1;locus_tag=RTCIAT899_RS00255;product=ATP-dependent protease subunit HslV;protein_id=WP_015338216.1;transl_table=11	2.125	10.0	3.0	9.5	1.0	2.0	3.91262699162604	-0.0558744567120536	1.01534043189531	-0.0550302686240456	0.956114349447204	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	53397	54707	.	+	0	ID=cds-WP_015338217.1;Parent=gene-RTCIAT899_RS00260;Dbxref=GenBank:WP_015338217.1;Name=WP_015338217.1;Ontology_term=GO:0005524,GO:0008233,GO:0016887,GO:0009376;gbkey=CDS;gene=hslU;go_component=HslUV protease complex|0009376||IEA;go_function=ATP binding|0005524||IEA,peptidase activity|0008233||IEA,ATP hydrolysis activity|0016887||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012759584.1;locus_tag=RTCIAT899_RS00260;product=ATP-dependent protease ATPase subunit HslU;protein_id=WP_015338217.1;transl_table=11	1.5	10.5	2.392857142857143	24.5	0	0	3.05257502531401	-0.597374844265651	1.122914838242	-0.531985885234966	0.594735771420151	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	54871	55824	.	+	0	ID=cds-WP_015338218.1;Parent=gene-RTCIAT899_RS00265;Dbxref=GenBank:WP_015338218.1;Name=WP_015338218.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007632041.1;locus_tag=RTCIAT899_RS00265;product=DUF1402 family protein;protein_id=WP_015338218.1;transl_table=11	4.0	18.555555555555557	1.5	18.5	2.0	1.0	4.80971803259756	0.311338174680251	0.943057908870523	0.330136857717606	0.741296554577533	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	55942	57336	.	+	0	ID=cds-WP_015338219.1;Parent=gene-RTCIAT899_RS00270;Dbxref=GenBank:WP_015338219.1;Name=WP_015338219.1;Ontology_term=GO:0004497,GO:0005506,GO:0016705,GO:0020037;gbkey=CDS;go_function=monooxygenase activity|0004497||IEA,iron ion binding|0005506||IEA,oxidoreductase activity%2C acting on paired donors%2C with incorporation or reduction of molecular oxygen|0016705||IEA,heme binding|0020037||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004127585.1;locus_tag=RTCIAT899_RS00270;product=cytochrome P450;protein_id=WP_015338219.1;transl_table=11	0.022222222222222223	22.0	0.3333333333333333	38.5	0	0	4.45762882434028	-0.144834362485874	0.940417716494917	-0.154010669881566	0.877601322613154	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	57745	59748	.	+	0	ID=cds-WP_015338220.1;Parent=gene-RTCIAT899_RS00275;Dbxref=GenBank:WP_015338220.1;Name=WP_015338220.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007698524.1;locus_tag=RTCIAT899_RS00275;product=hydantoinase/oxoprolinase N-terminal domain-containing protein;protein_id=WP_015338220.1;transl_table=11	3.5	13.219780219780219	5.361111111111111	27.0	2.0	0	4.66581101208524	-0.60927460445156	0.921659645965528	-0.661062472593433	0.50857225047582	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	59867	62038	.	+	0	ID=cds-WP_015338221.1;Parent=gene-RTCIAT899_RS00280;Dbxref=GenBank:WP_015338221.1;Name=WP_015338221.1;Ontology_term=GO:0006097,GO:0004474;gbkey=CDS;go_function=malate synthase activity|0004474||IEA;go_process=glyoxylate cycle|0006097||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338221.1;locus_tag=RTCIAT899_RS00280;product=malate synthase G;protein_id=WP_015338221.1;transl_table=11	38.7	44.6	29.7	52.0	14.0	4.5	22.9032129583172	0.0825424441964606	0.696080657992759	0.118581723610138	0.905606745619527	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	62291	62965	.	-	0	ID=cds-WP_041677749.1;Parent=gene-RTCIAT899_RS00285;Dbxref=GenBank:WP_041677749.1;Name=WP_041677749.1;Ontology_term=GO:0018104,GO:0042834,GO:0071972;gbkey=CDS;go_function=peptidoglycan binding|0042834||IEA,peptidoglycan L%2CD-transpeptidase activity|0071972||IEA;go_process=peptidoglycan-protein cross-linking|0018104||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018068883.1;locus_tag=RTCIAT899_RS00285;product=L%2CD-transpeptidase;protein_id=WP_041677749.1;transl_table=11	2.0	15.0	1.0	9.333333333333334	0	0	2.27584685985785	0.550034968040464	1.16235732755997	0.473206435748206	0.636065906689801	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	63147	63683	.	+	0	ID=cds-WP_015338223.1;Parent=gene-RTCIAT899_RS00290;Dbxref=GenBank:WP_015338223.1;Name=WP_015338223.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338223.1;locus_tag=RTCIAT899_RS00290;product=MmcB family DNA repair protein;protein_id=WP_015338223.1;transl_table=11	6.0	10.0	2.0	13.142857142857142	2.0	10.0	10.5201808243889	0.264033782205239	0.935026857358785	0.28238096064007	0.777651412415473	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	63744	64331	.	-	0	ID=cds-WP_015338224.1;Parent=gene-RTCIAT899_RS00295;Dbxref=GenBank:WP_015338224.1;Name=WP_015338224.1;Ontology_term=GO:0000160;gbkey=CDS;go_process=phosphorelay signal transduction system|0000160||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338224.1;locus_tag=RTCIAT899_RS00295;product=ActR/PrrA/RegA family redox response regulator transcription factor;protein_id=WP_015338224.1;transl_table=11	14.666666666666666	4.0	12.0	6.0	0	1.0	5.22020612201669	0.0118923842767114	1.01100506562697	0.0117629324333171	0.990614754256247	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	64407	65699	.	-	0	ID=cds-WP_184462103.1;Parent=gene-RTCIAT899_RS00300;Dbxref=GenBank:WP_184462103.1;Name=WP_184462103.1;Ontology_term=GO:0007165,GO:0000155;gbkey=CDS;go_function=phosphorelay sensor kinase activity|0000155||IEA;go_process=signal transduction|0007165||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018327103.1;locus_tag=RTCIAT899_RS00300;product=ActS/PrrB/RegB family redox-sensitive histidine kinase;protein_id=WP_184462103.1;transl_table=11	4.0	13.5	5.035714285714286	23.76666666666667	1.0	2.0	5.77467043647407	-0.456005581109645	0.880095282214599	-0.518132059476776	0.604366133413851	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	65747	68239	.	-	0	ID=cds-WP_041677140.1;Parent=gene-RTCIAT899_RS00305;Dbxref=GenBank:WP_041677140.1;Name=WP_041677140.1;Ontology_term=GO:0004386;gbkey=CDS;gene=hrpB;go_function=helicase activity|0004386||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004127605.1;locus_tag=RTCIAT899_RS00305;product=ATP-dependent helicase HrpB;protein_id=WP_041677140.1;transl_table=11	1.2575757575757576	22.09090909090909	3.5	42.83333333333333	0.29545454545454547	3.0	7.72540400936905	-0.643128077814096	1.03927819372542	-0.618821872427366	0.536033711508131	0.999994493201698
sense	NC_020059.1	GeneMarkS-2+	CDS	68382	68609	.	+	0	ID=cds-WP_135488246.1;Parent=gene-RTCIAT899_RS32940;Dbxref=GenBank:WP_135488246.1;Name=WP_135488246.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=RTCIAT899_RS32940;product=hypothetical protein;protein_id=WP_135488246.1;transl_table=11	2.3333333333333335	7.499999999999999	0	13.833333333333336	0	0	1.80545743563128	-0.108955517756123	1.13359236748696	-0.0961152534906924	0.923429036861645	0.999994493201698
sense	NC_020059.1	cmsearch	rRNA	69017	70497	.	+	.	ID=rna-RTCIAT899_RS00310;Parent=gene-RTCIAT899_RS00310;Dbxref=RFAM:RF00177;gbkey=rRNA;inference=COORDINATES: profile:INFERNAL:1.1.5;locus_tag=RTCIAT899_RS00310;product=16S ribosomal RNA	348080.89262487186	137804.88538904424	363994.97951760713	119202.85638469174	318944.2133835866	137874.37384503466	290675.351080033	-0.155530137091588	0.915571574068104	-0.169872177661142	0.865110662090112	0.999994493201698
sense	NC_020059.1	tRNAscan-SE	tRNA	70750	70826	.	+	.	ID=rna-RTCIAT899_RS00315;Parent=gene-RTCIAT899_RS00315;anticodon=(pos:70784..70786);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=RTCIAT899_RS00315;product=tRNA-Ile	2.333333333333333	5.999999999999998	4.166666666666667	6.999999999999997	8.166666666666664	9.333333333333332	10.1705707489875	-0.375188612038958	0.855708221222968	-0.438453906055435	0.66105727694466	0.999994493201698
sense	NC_020059.1	tRNAscan-SE	tRNA	70923	70998	.	+	.	ID=rna-RTCIAT899_RS00320;Parent=gene-RTCIAT899_RS00320;anticodon=(pos:70956..70958);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=RTCIAT899_RS00320;product=tRNA-Ala	1.0	4.0	0.6666666666666666	3.666666666666667	3.3333333333333335	1.0	2.28175468794586	0.0495045526485651	1.13263598594838	0.0437073810674608	0.965137655600084	0.999994493201698
sense	NC_020059.1	cmsearch	rRNA	71539	74432	.	+	.	ID=rna-RTCIAT899_RS00325;Parent=gene-RTCIAT899_RS00325;Dbxref=RFAM:RF02541;gbkey=rRNA;inference=COORDINATES: profile:INFERNAL:1.1.5;locus_tag=RTCIAT899_RS00325;product=23S ribosomal RNA	1170290.3920117412	553660.4003519764	1263167.529003127	547197.8249904739	1327595.8797096633	245034.91825651872	898515.183006696	-0.203036294633893	0.850979277478545	-0.238591349997958	0.811422473150298	0.999994493201698
sense	NC_020059.1	cmsearch	rRNA	74703	74817	.	+	.	ID=rna-RTCIAT899_RS00330;Parent=gene-RTCIAT899_RS00330;Dbxref=RFAM:RF00001;gbkey=rRNA;gene=rrf;inference=COORDINATES: profile:INFERNAL:1.1.5;locus_tag=RTCIAT899_RS00330;product=5S ribosomal RNA	7.666666666666663	17.666666666666668	10.666666666666666	36.66666666666664	3.666666666666667	0	7.64307055610263	-0.682571847346291	0.732226591354717	-0.932186641956613	0.351240077646338	0.999994493201698
sense	NC_020059.1	tRNAscan-SE	tRNA	75175	75251	.	+	.	ID=rna-RTCIAT899_RS00335;Parent=gene-RTCIAT899_RS00335;anticodon=(pos:75209..75211);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=RTCIAT899_RS00335;product=tRNA-Met	1.1666666666666665	7.666666666666667	1.6666666666666665	7.666666666666667	0.3333333333333333	0	1.65099182491684	-0.058434652549443	1.16094492125163	-0.0503336992821706	0.959856469650381	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	75427	75813	.	+	0	ID=cds-WP_051043245.1;Parent=gene-RTCIAT899_RS00340;Dbxref=GenBank:WP_051043245.1;Name=WP_051043245.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004127610.1;locus_tag=RTCIAT899_RS00340;product=hypothetical protein;protein_id=WP_051043245.1;transl_table=11	2.0	5.0	0	7.0	1.0	0	1.37629234855487	0.17388643341371	1.14017098110397	0.152509085299947	0.87878542522586	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	75870	76142	.	-	0	ID=cds-WP_041677141.1;Parent=gene-RTCIAT899_RS00345;Dbxref=GenBank:WP_041677141.1;Name=WP_041677141.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004127616.1;locus_tag=RTCIAT899_RS00345;product=hypothetical protein;protein_id=WP_041677141.1;transl_table=11	0	1.0	3.0	7.0	4.0	0	1.91266187123972	-1.33339721134012	1.16493967664436	-1.14460622989596	0.252372310440905	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	76402	77034	.	-	0	ID=cds-WP_015338229.1;Parent=gene-RTCIAT899_RS00355;Dbxref=GenBank:WP_015338229.1;Name=WP_015338229.1;Ontology_term=GO:0009279;gbkey=CDS;go_component=cell outer membrane|0009279||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_020011722.1;locus_tag=RTCIAT899_RS00355;product=outer membrane protein;protein_id=WP_015338229.1;transl_table=11	0	9.0	0	9.0	3.0	0	2.03513254980445	0.0915486852484229	1.13389724213772	0.0807380791189048	0.935650252896279	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	77420	78637	.	-	0	ID=cds-WP_015338230.1;Parent=gene-RTCIAT899_RS00360;Dbxref=GenBank:WP_015338230.1;Name=WP_015338230.1;Ontology_term=GO:0055085,GO:0022857;gbkey=CDS;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: protein motif:HMM:NF019310.6;locus_tag=RTCIAT899_RS00360;product=MFS transporter;protein_id=WP_015338230.1;transl_table=11	7.333333333333333	20.666666666666664	7.0	21.142857142857142	7.333333333333333	0	6.7102201714318	0.0553398940414808	0.803436975886705	0.0688789484457141	0.945085975421753	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	78786	79850	.	-	0	ID=cds-WP_015338231.1;Parent=gene-RTCIAT899_RS00365;Dbxref=GenBank:WP_015338231.1;Name=WP_015338231.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338231.1;locus_tag=RTCIAT899_RS00365;product=ABC transporter ATP-binding protein;protein_id=WP_015338231.1;transl_table=11	3.522222222222222	11.5	0.5	17.0	5.0	0	3.79123577755508	0.194980949153901	1.11286179072559	0.175206796368462	0.860917144207632	0.999994493201698
