Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigennin_r1	apigennin_r2	control_r1	control_r2	salt_r1	salt_r2
sense	NC_020059.1	Protein Homology	CDS	47944	48939	.	-	0	ID=cds-WP_015338209.1;Parent=gene-RTCIAT899_RS00220;Dbxref=GenBank:WP_015338209.1;Name=WP_015338209.1;Ontology_term=GO:0015937,GO:0004594;gbkey=CDS;gene=coaA;go_function=pantothenate kinase activity|0004594||IEA;go_process=coenzyme A biosynthetic process|0015937||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004127551.1;locus_tag=RTCIAT899_RS00220;product=type I pantothenate kinase;protein_id=WP_015338209.1;transl_table=11	0.3361772601951279	2.209678346652818	0.18752038630692539	4.431733696455647	0.004231913799019226	0.0
sense	NC_020059.1	Protein Homology	CDS	48947	49261	.	-	0	ID=cds-WP_015338210.1;Parent=gene-RTCIAT899_RS00225;Dbxref=GenBank:WP_015338210.1;Name=WP_015338210.1;Ontology_term=GO:0000105,GO:0004636;gbkey=CDS;go_function=phosphoribosyl-ATP diphosphatase activity|0004636||IEA;go_process=L-histidine biosynthetic process|0000105||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007698556.1;locus_tag=RTCIAT899_RS00225;product=phosphoribosyl-ATP diphosphatase;protein_id=WP_015338210.1;transl_table=11	0.8696949380632399	1.1208757999827892	0.0889382403627132	2.8025439756633808	0.18733271750325112	0.45992690878359765
sense	NC_020059.1	Protein Homology	CDS	49276	50064	.	-	0	ID=cds-WP_015338211.1;Parent=gene-RTCIAT899_RS00230;Dbxref=GenBank:WP_015338211.1;Name=WP_015338211.1;Ontology_term=GO:0000105,GO:0000107;gbkey=CDS;gene=hisF;go_function=imidazoleglycerol-phosphate synthase activity|0000107||IEA;go_process=L-histidine biosynthetic process|0000105||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010968318.1;locus_tag=RTCIAT899_RS00230;product=imidazole glycerol phosphate synthase subunit HisF;protein_id=WP_015338211.1;transl_table=11	0.465813230216475	1.252994240284943	0.355076625022239	1.958051161703978	0.04419446239058725	0.9181050460509078
sense	NC_020059.1	Protein Homology	CDS	50061	50804	.	-	0	ID=cds-WP_015338212.1;Parent=gene-RTCIAT899_RS00235;Dbxref=GenBank:WP_015338212.1;Name=WP_015338212.1;Ontology_term=GO:0000105,GO:0003949;gbkey=CDS;gene=hisA;go_function=1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity|0003949||IEA;go_process=L-histidine biosynthetic process|0000105||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007698549.1;locus_tag=RTCIAT899_RS00235;product=1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase;protein_id=WP_015338212.1;transl_table=11	0.020456534161433736	0.8542158314384966	0.15062121351749816	1.5820812765841665	0.07931425539452164	0.0
sense	NC_020059.1	Protein Homology	CDS	50830	51480	.	-	0	ID=cds-WP_015338213.1;Parent=gene-RTCIAT899_RS00240;Dbxref=GenBank:WP_015338213.1;Name=WP_015338213.1;Ontology_term=GO:0000105,GO:0000107;gbkey=CDS;gene=hisH;go_function=imidazoleglycerol-phosphate synthase activity|0000107||IEA;go_process=L-histidine biosynthetic process|0000105||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017989887.1;locus_tag=RTCIAT899_RS00240;product=imidazole glycerol phosphate synthase subunit HisH;protein_id=WP_015338213.1;transl_table=11	2.235467787546065	2.494852587058466	1.7859372459931924	3.277168358638631	0.18128972661604947	0.44509055688735255
sense	NC_020059.1	Protein Homology	CDS	51483	51980	.	-	0	ID=cds-WP_041677139.1;Parent=gene-RTCIAT899_RS00245;Dbxref=GenBank:WP_041677139.1;Name=WP_041677139.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004127565.1;locus_tag=RTCIAT899_RS00245;product=DUF2628 domain-containing protein;protein_id=WP_041677139.1;transl_table=11	0.06112313821729598	1.7015704915401377	0.0	2.9544891309704315	0.11849358637253836	0.0
sense	NC_020059.1	Protein Homology	CDS	52004	52612	.	-	0	ID=cds-WP_015338215.1;Parent=gene-RTCIAT899_RS00250;Dbxref=GenBank:WP_015338215.1;Name=WP_015338215.1;Ontology_term=GO:0000105,GO:0004424;gbkey=CDS;gene=hisB;go_function=imidazoleglycerol-phosphate dehydratase activity|0004424||IEA;go_process=L-histidine biosynthetic process|0000105||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010968320.1;locus_tag=RTCIAT899_RS00250;product=imidazoleglycerol-phosphate dehydratase HisB;protein_id=WP_015338215.1;transl_table=11	0.19992987081913563	2.5509587172022097	0.0	3.679848959424385	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	52825	53352	.	+	0	ID=cds-WP_015338216.1;Parent=gene-RTCIAT899_RS00255;Dbxref=GenBank:WP_015338216.1;Name=WP_015338216.1;Ontology_term=GO:0051603,GO:0004298,GO:0009376;gbkey=CDS;gene=hslV;go_component=HslUV protease complex|0009376||IEA;go_function=threonine-type endopeptidase activity|0004298||IEA;go_process=proteolysis involved in protein catabolic process|0051603||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338216.1;locus_tag=RTCIAT899_RS00255;product=ATP-dependent protease subunit HslV;protein_id=WP_015338216.1;transl_table=11	0.24501348870626316	2.6748172499589287	0.3183584740256211	2.647289408829756	0.11176099623773504	1.0975528505063126
sense	NC_020059.1	Protein Homology	CDS	53397	54707	.	+	0	ID=cds-WP_015338217.1;Parent=gene-RTCIAT899_RS00260;Dbxref=GenBank:WP_015338217.1;Name=WP_015338217.1;Ontology_term=GO:0005524,GO:0008233,GO:0016887,GO:0009376;gbkey=CDS;gene=hslU;go_component=HslUV protease complex|0009376||IEA;go_function=ATP binding|0005524||IEA,peptidase activity|0008233||IEA,ATP hydrolysis activity|0016887||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012759584.1;locus_tag=RTCIAT899_RS00260;product=ATP-dependent protease ATPase subunit HslU;protein_id=WP_015338217.1;transl_table=11	0.06965520098904668	1.1311355327057437	0.10226880041707868	2.749635536763557	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	54871	55824	.	+	0	ID=cds-WP_015338218.1;Parent=gene-RTCIAT899_RS00265;Dbxref=GenBank:WP_015338218.1;Name=WP_015338218.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007632041.1;locus_tag=RTCIAT899_RS00265;product=DUF1402 family protein;protein_id=WP_015338218.1;transl_table=11	0.25525637595147505	2.7469681555133767	0.08809920035929138	2.853218906040942	0.1237102851436564	0.30372531712124373
sense	NC_020059.1	Protein Homology	CDS	55942	57336	.	+	0	ID=cds-WP_015338219.1;Parent=gene-RTCIAT899_RS00270;Dbxref=GenBank:WP_015338219.1;Name=WP_015338219.1;Ontology_term=GO:0004497,GO:0005506,GO:0016705,GO:0020037;gbkey=CDS;go_function=monooxygenase activity|0004497||IEA,iron ion binding|0005506||IEA,oxidoreductase activity%2C acting on paired donors%2C with incorporation or reduction of molecular oxygen|0016705||IEA,heme binding|0020037||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004127585.1;locus_tag=RTCIAT899_RS00270;product=cytochrome P450;protein_id=WP_015338219.1;transl_table=11	0.0009697912491346364	2.2272886864174133	0.013388552312666502	4.060675276566028	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	57745	59748	.	+	0	ID=cds-WP_015338220.1;Parent=gene-RTCIAT899_RS00275;Dbxref=GenBank:WP_015338220.1;Name=WP_015338220.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007698524.1;locus_tag=RTCIAT899_RS00275;product=hydantoinase/oxoprolinase N-terminal domain-containing protein;protein_id=WP_015338220.1;transl_table=11	0.10632497995284122	0.9316537913721524	0.14989466408436317	1.9823383660193823	0.058892021969584936	0.0
sense	NC_020059.1	Protein Homology	CDS	59867	62038	.	+	0	ID=cds-WP_015338221.1;Parent=gene-RTCIAT899_RS00280;Dbxref=GenBank:WP_015338221.1;Name=WP_015338221.1;Ontology_term=GO:0006097,GO:0004474;gbkey=CDS;go_function=malate synthase activity|0004474||IEA;go_process=glyoxylate cycle|0006097||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338221.1;locus_tag=RTCIAT899_RS00280;product=malate synthase G;protein_id=WP_015338221.1;transl_table=11	1.0847162003744555	2.9000339068062995	0.7661710015776826	3.5225345550465144	0.38035786564886626	0.6003189624316295
sense	NC_020059.1	Protein Homology	CDS	62291	62965	.	-	0	ID=cds-WP_041677749.1;Parent=gene-RTCIAT899_RS00285;Dbxref=GenBank:WP_041677749.1;Name=WP_041677749.1;Ontology_term=GO:0018104,GO:0042834,GO:0071972;gbkey=CDS;go_function=peptidoglycan binding|0042834||IEA,peptidoglycan L%2CD-transpeptidase activity|0071972||IEA;go_process=peptidoglycan-protein cross-linking|0018104||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018068883.1;locus_tag=RTCIAT899_RS00285;product=L%2CD-transpeptidase;protein_id=WP_041677749.1;transl_table=11	0.18038117233904236	3.1384522399518096	0.08300902433853231	2.0344393304815656	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	63147	63683	.	+	0	ID=cds-WP_015338223.1;Parent=gene-RTCIAT899_RS00290;Dbxref=GenBank:WP_015338223.1;Name=WP_015338223.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338223.1;locus_tag=RTCIAT899_RS00290;product=MmcB family DNA repair protein;protein_id=WP_015338223.1;transl_table=11	0.6802083314461095	2.629987910574142	0.20868190476167342	3.601034158673617	0.2197758138306298	5.3957905499751675
sense	NC_020059.1	Protein Homology	CDS	63744	64331	.	-	0	ID=cds-WP_015338224.1;Parent=gene-RTCIAT899_RS00295;Dbxref=GenBank:WP_015338224.1;Name=WP_015338224.1;Ontology_term=GO:0000160;gbkey=CDS;go_process=phosphorelay signal transduction system|0000160||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338224.1;locus_tag=RTCIAT899_RS00295;product=ActR/PrrA/RegA family redox response regulator transcription factor;protein_id=WP_015338224.1;transl_table=11	1.51851497122153	0.9607506856995336	1.1434916618063125	1.5013628441053826	0.0	0.4927788308395689
sense	NC_020059.1	Protein Homology	CDS	64407	65699	.	-	0	ID=cds-WP_184462103.1;Parent=gene-RTCIAT899_RS00300;Dbxref=GenBank:WP_184462103.1;Name=WP_184462103.1;Ontology_term=GO:0007165,GO:0000155;gbkey=CDS;go_function=phosphorelay sensor kinase activity|0000155||IEA;go_process=signal transduction|0007165||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018327103.1;locus_tag=RTCIAT899_RS00300;product=ActS/PrrB/RegB family redox-sensitive histidine kinase;protein_id=WP_184462103.1;transl_table=11	0.18833301056280527	1.4745628273555487	0.21821853638879166	2.704465773885525	0.04563790101587324	0.4481886350095383
sense	NC_020059.1	Protein Homology	CDS	65747	68239	.	-	0	ID=cds-WP_041677140.1;Parent=gene-RTCIAT899_RS00305;Dbxref=GenBank:WP_041677140.1;Name=WP_041677140.1;Ontology_term=GO:0004386;gbkey=CDS;gene=hrpB;go_function=helicase activity|0004386||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004127605.1;locus_tag=RTCIAT899_RS00305;product=ATP-dependent helicase HrpB;protein_id=WP_041677140.1;transl_table=11	0.030709790991427052	1.2514668433020835	0.07866378660239975	2.5279666126245592	0.006993467875285467	0.34868104998034477
sense	NC_020059.1	GeneMarkS-2+	CDS	68382	68609	.	+	0	ID=cds-WP_135488246.1;Parent=gene-RTCIAT899_RS32940;Dbxref=GenBank:WP_135488246.1;Name=WP_135488246.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=RTCIAT899_RS32940;product=hypothetical protein;protein_id=WP_135488246.1;transl_table=11	0.6230270755131398	4.645735223612876	0.0	8.926962992655836	0.0	0.0
sense	NC_020059.1	cmsearch	rRNA	69017	70497	.	+	.	ID=rna-RTCIAT899_RS00310;Parent=gene-RTCIAT899_RS00310;Dbxref=RFAM:RF00177;gbkey=rRNA;inference=COORDINATES: profile:INFERNAL:1.1.5;locus_tag=RTCIAT899_RS00310;product=16S ribosomal RNA	14308.368213819695	13141.27772123543	13771.124899979352	11842.49862913316	12708.194571844351	26974.777025457908
sense	NC_020059.1	tRNAscan-SE	tRNA	70750	70826	.	+	.	ID=rna-RTCIAT899_RS00315;Parent=gene-RTCIAT899_RS00315;anticodon=(pos:70784..70786);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=RTCIAT899_RS00315;product=tRNA-Ile	1.8448074443765694	11.004962399831017	3.0319854669106774	13.37577806566613	6.25861578931316	35.121691216201995
sense	NC_020059.1	tRNAscan-SE	tRNA	70923	70998	.	+	.	ID=rna-RTCIAT899_RS00320;Parent=gene-RTCIAT899_RS00320;anticodon=(pos:70956..70958);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=RTCIAT899_RS00320;product=tRNA-Ala	0.8010348113740369	7.433176357780602	0.49150080200446766	7.098548885726327	2.588149386558075	3.8125520070219276
sense	NC_020059.1	cmsearch	rRNA	71539	74432	.	+	.	ID=rna-RTCIAT899_RS00325;Parent=gene-RTCIAT899_RS00325;Dbxref=RFAM:RF02541;gbkey=rRNA;inference=COORDINATES: profile:INFERNAL:1.1.5;locus_tag=RTCIAT899_RS00325;product=23S ribosomal RNA	24618.415376560446	27019.230326391644	24456.34253873476	27820.02878920725	27070.20571044268	24533.46097912584
sense	NC_020059.1	cmsearch	rRNA	74703	74817	.	+	.	ID=rna-RTCIAT899_RS00330;Parent=gene-RTCIAT899_RS00330;Dbxref=RFAM:RF00001;gbkey=rRNA;gene=rrf;inference=COORDINATES: profile:INFERNAL:1.1.5;locus_tag=RTCIAT899_RS00330;product=5S ribosomal RNA	4.058576377628452	21.696256789232077	5.197086741195067	46.912149157843515	1.8814720757935224	0.0
sense	NC_020059.1	tRNAscan-SE	tRNA	75175	75251	.	+	.	ID=rna-RTCIAT899_RS00335;Parent=gene-RTCIAT899_RS00335;anticodon=(pos:75209..75211);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=RTCIAT899_RS00335;product=tRNA-Met	0.9224037221882847	14.061896399784082	1.2127941867642706	14.649661690967672	0.25545370568625153	0.0
sense	NC_020059.1	Protein Homology	CDS	75427	75813	.	+	0	ID=cds-WP_051043245.1;Parent=gene-RTCIAT899_RS00340;Dbxref=GenBank:WP_051043245.1;Name=WP_051043245.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004127610.1;locus_tag=RTCIAT899_RS00340;product=hypothetical protein;protein_id=WP_051043245.1;transl_table=11	0.3146183238471669	1.8246815348557033	0.0	2.661330519525303	0.1524801188979951	0.0
sense	NC_020059.1	Protein Homology	CDS	75870	76142	.	-	0	ID=cds-WP_041677141.1;Parent=gene-RTCIAT899_RS00345;Dbxref=GenBank:WP_041677141.1;Name=WP_041677141.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004127616.1;locus_tag=RTCIAT899_RS00345;product=hypothetical protein;protein_id=WP_041677141.1;transl_table=11	0.0	0.5173272922997488	0.6157262794341682	3.772655351854551	0.8646125423226975	0.0
sense	NC_020059.1	Protein Homology	CDS	76402	77034	.	-	0	ID=cds-WP_015338229.1;Parent=gene-RTCIAT899_RS00355;Dbxref=GenBank:WP_015338229.1;Name=WP_015338229.1;Ontology_term=GO:0009279;gbkey=CDS;go_component=cell outer membrane|0009279||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_020011722.1;locus_tag=RTCIAT899_RS00355;product=outer membrane protein;protein_id=WP_015338229.1;transl_table=11	0.0	2.0080144663198785	0.0	2.0919463325449406	0.27966732707831327	0.0
sense	NC_020059.1	Protein Homology	CDS	77420	78637	.	-	0	ID=cds-WP_015338230.1;Parent=gene-RTCIAT899_RS00360;Dbxref=GenBank:WP_015338230.1;Name=WP_015338230.1;Ontology_term=GO:0055085,GO:0022857;gbkey=CDS;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: protein motif:HMM:NF019310.6;locus_tag=RTCIAT899_RS00360;product=MFS transporter;protein_id=WP_015338230.1;transl_table=11	0.3665380965017486	2.396355158583894	0.3220177668305133	2.5540425393976625	0.3552861883682349	0.0
sense	NC_020059.1	Protein Homology	CDS	78786	79850	.	-	0	ID=cds-WP_015338231.1;Parent=gene-RTCIAT899_RS00365;Dbxref=GenBank:WP_015338231.1;Name=WP_015338231.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338231.1;locus_tag=RTCIAT899_RS00365;product=ABC transporter ATP-binding protein;protein_id=WP_015338231.1;transl_table=11	0.2013409564488607	1.5250225673005273	0.02630567672699968	2.348610796506636	0.2770413427864981	0.0
sense	NC_020059.1	Protein Homology	CDS	79847	80776	.	-	0	ID=cds-WP_015338232.1;Parent=gene-RTCIAT899_RS00370;Dbxref=GenBank:WP_015338232.1;Name=WP_015338232.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012758757.1;locus_tag=RTCIAT899_RS00370;product=PfkB family carbohydrate kinase;protein_id=WP_015338232.1;transl_table=11	0.03273045465829398	1.3884397006238418	0.09037272811049889	2.333569882961646	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	80777	81799	.	-	0	ID=cds-WP_015338233.1;Parent=gene-RTCIAT899_RS00375;Dbxref=GenBank:WP_015338233.1;Name=WP_015338233.1;Ontology_term=GO:0005975,GO:0016787,GO:0097367;gbkey=CDS;go_function=hydrolase activity|0016787||IEA,carbohydrate derivative binding|0097367||IEA;go_process=carbohydrate metabolic process|0005975||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018496096.1;locus_tag=RTCIAT899_RS00375;product=SIS domain-containing protein;protein_id=WP_015338233.1;transl_table=11	0.10910151552764662	0.5752295161201998	0.0410785127774995	1.1506045647884848	0.1538215862196783	0.0
sense	NC_020059.1	Protein Homology	CDS	81796	82641	.	-	0	ID=cds-WP_015338234.1;Parent=gene-RTCIAT899_RS00380;Dbxref=GenBank:WP_015338234.1;Name=WP_015338234.1;Ontology_term=GO:0008643,GO:0055085;gbkey=CDS;go_process=carbohydrate transport|0008643||IEA,transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018856029.1;locus_tag=RTCIAT899_RS00380;product=carbohydrate ABC transporter permease;protein_id=WP_015338234.1;transl_table=11	0.09594743209523529	1.669389489336069	0.13246120905084943	3.217459617450424	0.13950308750242105	0.0
sense	NC_020059.1	Protein Homology	CDS	82641	83525	.	-	0	ID=cds-WP_015338235.1;Parent=gene-RTCIAT899_RS00385;Dbxref=GenBank:WP_015338235.1;Name=WP_015338235.1;Ontology_term=GO:0008643,GO:0055085,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;go_process=carbohydrate transport|0008643||IEA,transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338235.1;locus_tag=RTCIAT899_RS00385;product=carbohydrate ABC transporter permease;protein_id=WP_015338235.1;transl_table=11	0.06878943012929582	2.593212655892385	0.007913995964478717	4.239441522507741	0.1333554938158737	0.0
sense	NC_020059.1	Protein Homology	CDS	83600	84838	.	-	0	ID=cds-WP_015338236.1;Parent=gene-RTCIAT899_RS00390;Dbxref=GenBank:WP_015338236.1;Name=WP_015338236.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011426606.1;locus_tag=RTCIAT899_RS00390;product=extracellular solute-binding protein;protein_id=WP_015338236.1;transl_table=11	0.061419134044014126	1.8807915965812902	0.0025123796712630845	2.9806717707267314	0.04762696207709774	0.0
sense	NC_020059.1	Protein Homology	CDS	85071	86273	.	+	0	ID=cds-WP_015338237.1;Parent=gene-RTCIAT899_RS00395;Dbxref=GenBank:WP_015338237.1;Name=WP_015338237.1;Ontology_term=GO:0006355,GO:0003677,GO:0003700,GO:0005524;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA,ATP binding|0005524||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338237.1;locus_tag=RTCIAT899_RS00395;product=ROK family transcriptional regulator;protein_id=WP_015338237.1;transl_table=11	8.198121860047499	4.783987360774423	3.741616246680728	3.3022494476332853	1.2344805635968605	0.0
sense	NC_020059.1	Protein Homology	CDS	86277	86612	.	-	0	ID=cds-WP_041677752.1;Parent=gene-RTCIAT899_RS00400;Dbxref=GenBank:WP_041677752.1;Name=WP_041677752.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004127652.1;locus_tag=RTCIAT899_RS00400;product=DUF6665 family protein;protein_id=WP_041677752.1;transl_table=11	0.0	1.2609852749806378	0.0	3.0926510668941605	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	86867	87400	.	+	0	ID=cds-WP_015338239.1;Parent=gene-RTCIAT899_RS00405;Dbxref=GenBank:WP_015338239.1;Name=WP_015338239.1;Ontology_term=GO:0006281,GO:0032259,GO:0003677,GO:0003908,GO:0046872;gbkey=CDS;go_function=DNA binding|0003677||IEA,methylated-DNA-[protein]-cysteine S-methyltransferase activity|0003908||IEA,metal ion binding|0046872||IEA;go_process=DNA repair|0006281||IEA,methylation|0032259||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338239.1;locus_tag=RTCIAT899_RS00405;product=methylated-DNA--[protein]-cysteine S-methyltransferase;protein_id=WP_015338239.1;transl_table=11	0.23751032172451156	1.322381561777448	0.31478141251971525	3.306372106119719	0.22101050941394795	0.0
